,imdbId,title,releaseYear,genre,actors,directors,hitFlop
1107,tt2358412,David,2013,Action | Crime | Drama,'Chiyaan' Vikram | Neil Nitin Mukesh | Vinay Virmani | Tabu,Bejoy Nambiar,1
1108,tt2359810,Raanjhanaa,2013,Drama | Romance,Dhanush | Sonam Kapoor | Mohammed Zeeshan Ayyub | Swara Bhaskar,Aanand Rai,6
1109,tt2361148,Club 60,2013,Drama,Farooq Shaikh | Sarika | Raghuvir Yadav | Satish Shah,Sanjay Tripathy,1
1110,tt2362778,Saheb Biwi Aur Gangster Returns,2013,Action | Crime | Drama,Raj Babbar | Mahie Gill | Mugdha Godse | Rajiv Gupta,Tigmanshu Dhulia,3
1111,tt2367056,Chal Pichchur Banate Hain,2012,Drama,Sagar Bhangade | Mukesh Bhatt | Vipul Bhatt | Manmeet Dhanjal,Pritish Chakraborty,1
1112,tt2369154,R... Rajkumar,2013,Action | Comedy | Romance,Shahid Kapoor | Sonakshi Sinha | Sonu Sood | Ashish Vidyarthi,Prabhudheva,4
1113,tt2372222,Kick,2014,Action | Comedy | Romance,Salman Khan | Jacqueline Fernandez | Nawazuddin Siddiqui | Randeep Hooda,Sajid Nadiadwala,8
1114,tt2372678,2 States,2014,Drama | Romance,Arjun Kapoor | Alia Bhatt | Amrita Singh | Revathy,Abhishek Varman,7
1115,tt2377938,Special 26,2013,Crime | Drama | Thriller,Akshay Kumar | Kajal Agarwal | Manoj Bajpayee | Jimmy Shergill,Neeraj Pandey,5
1116,tt2378057,?: A Question Mark,2012,Horror | Mystery | Thriller,Kiran Bhatia | Yaman Chatwal | Maanvi Gagroo | Chirag Jain,Allyson Patel | Yash Dave,1
1117,tt2387495,Jalpari: The Desert Mermaid,2012,Drama | Family | Mystery,Harish Chabbra | Tannishtha Chatterjee | Parvin Dabas | Rajendra Gupta,Nila Madhab Panda,1
1118,tt2389486,Mai,2013,Drama | Family,Asha Bhosle | Kshitee Jog | Shivani Joshi | Ram Kapoor,Mahesh Kodiyal,1
1119,tt2389974,Aatma,2013,Drama | Horror | Thriller,Jaideep Ahlawat | Bipasha Basu | Padam Bhola | Darshan Jariwala,Suparn Verma,2
1120,tt2401719,Prague,2013,Mystery | Romance | Thriller,Chandan Roy Sanyal | Arfi Lamba | Kumar Mayank | Sonia Bindra,Ashish R. Shukla,1
1121,tt2402131,Kismet Love Paisa Dilli,2012,Adventure | Comedy | Crime,Vivek Oberoi | Mallika Sherawat | Neha Dhupia | Anshuman Jha,Sanjay M. Khanduri,1
1122,tt2402691,Saari Raat,2013,Short | Drama,Parimal Aloke | Paru Gambhir,Parimal Aloke,1
1123,tt2404027,Arjun: The Warrior Prince,2012,Animation | Action | Adventure,Yuddvir Bakolia | Ila Arun | Anjan Srivastav | Sachin Khedekar,Arnab Chaudhuri,1
1124,tt2404187,Bloody Isshq,2013,Romance,Akash | Shilpa Anand | Karan Mehra | Tripta Parashar,Arup Dutta,1
1125,tt2404519,3G - A Killer Connection,2013,Horror | Sci-Fi | Thriller,Neil Nitin Mukesh | Sonal Chauhan | Himani Chauhan | Devraj Das,Sheershak Anand | Shantanu Ray Chhibber,2
1126,tt2404673,Overtime,2012,Drama,Frank M. Ahearn | Ramnita Chaudhry | Preeti Chauhan | Divya Dutta,Ajay Yadav,1
1127,tt2406636,Bhoot Returns,2012,Horror,J.D. Chakravarthi | Nitin Jadhav | Manisha Koirala | Madhu Shalini,Ram Gopal Varma,2
1128,tt2406676,Ek Thi Daayan,2013,Horror | Romance | Thriller,Emraan Hashmi | Konkona Sen Sharma | Kalki Koechlin | Huma Qureshi,Kannan Iyer,3
1129,tt2416294,Rabba Main Kya Karoon,2013,Comedy | Romance,Tinnu Anand | Raj Babbar | Akash Chopra | Shakti Kapoor,Amrit Sagar,1
1130,tt2423132,Akaash Vani,2013,Romance,Nushrat Bharucha | Kiran Kumar | Gautam Mehra | Sunny Singh Nijjar,Luv Ranjan,1
1131,tt2429640,Murder 3,2013,Thriller,Randeep Hooda | Aditi Rao Hydari | Sara Loren | Rajesh Shringarpore,Vishesh Bhatt,2
1132,tt2429930,Khwaabb,2014,Drama | Romance | Sport,Nafisa Ali | Simer Motiani | Bajrangbali Singh | Navdip Singh,Zaid Ali Khan,1
1133,tt2436516,Go Goa Gone,2013,Action | Adventure | Comedy,Saif Ali Khan | Kunal Khemu | Vir Das | Anand Tiwari,Krishna D.K. | Raj Nidimoru,2
1134,tt2437954,Singh Saab the Great,2013,Action | Drama,Sunny Deol | Amrita Rao | Urvashi Rautela | Prakash Raj,Anil Sharma,2
1135,tt2438764,Rajjo,2013,Drama | Romance,Kangana Ranaut | Prakash Raj | Mahesh Manjrekar | Paras Arora,Vishwas Patil,1
1136,tt2461132,Happy New Year,2014,Action | Comedy | Crime,Shah Rukh Khan | Deepika Padukone | Vivaan Shah | Kareena Kapoor,Farah Khan,7
1137,tt2476154,Grand Masti,2013,Comedy | Drama | Romance,Ritesh Deshmukh | Vivek Oberoi | Aftab Shivdasani | Suresh Menon,Indra Kumar,7
1138,tt2510874,Yamla Pagla Deewana 2,2013,Action | Comedy | Drama,Dharmendra | Sunny Deol | Bobby Deol | Neha Sharma,Sangeeth Sivan,2
1139,tt2554042,Maazii,2013,Thriller,Mohammed Zeeshan Ayyub | Ashok Banthia | Devender Chaudhary | Manish Chaudhary,Jaideep Chopra,1
1140,tt2556308,Holiday,2014,Action | Romance | Thriller,Akshay Kumar | Sonakshi Sinha | Freddy Daruwala | Sumeet Raghvan,A.R. Murugadoss,6
1141,tt2560016,Rajdhani Express,2013,Action | Drama | Thriller,Ishrat Ali | Nishant Balgovind | Sayali Bhagat | Puja Bose,Ashok Kohli,1
1142,tt2571140,Boss,2013,Action | Comedy | Drama,Akshay Kumar | Shiv Pandit | Mithun Chakraborty | Ronit Roy,Anthony D'Souza,2
1143,tt2573750,Gulaab Gang,2014,Action | Drama,Madhuri Dixit | Juhi Chawla | Divya Jagdale | Priyanka Bose,Soumik Sen,2
1144,tt2574698,Gunday,2014,Action | Crime | Drama,Ranveer Singh | Arjun Kapoor | Priyanka Chopra | Irrfan Khan,Ali Abbas Zafar,5
1145,tt2576450,Besharam,2013,Comedy | Romance,Ranbir Kapoor | Pallavi Sharda | Rishi Kapoor | Neetu Singh,Abhinav Kashyap,2
1146,tt2589600,Mere Haule Dost,2013,Comedy | Drama,Aadil Abedi | Catherine Fallows | Kiran Gadalay | Raghuvardhan Garlapati,Nitin Raghunath,1
1147,tt2609218,Ragini MMS 2,2014,Horror | Romance | Thriller,Sunny Leone | Saahil Prem | Parvin Dabas | Sandhya Mridul,Bhushan Patel,6
1148,tt2609468,Sona Spa,2013,Drama | Mystery | Thriller,Nivedita Bhattacharya | Devyani | Shailesh Hejmady | Neha Iyyer,Makrand Deshpande,1
1149,tt2612924,Lucky Kabootar,2014,Comedy,Shradha Das | Eijaz Khan | Ravi Kishan | Atul Mathur,Shammi Chhabra,1
1150,tt2613380,Pehli Nazar Ka Pyaar,2008,Romance,Vikas Anand | Sweety Chhabra | Farida Dadi | Raja Duggal,Arshad Khan | Arshad Khan,1
1151,tt2613942,Dehraadun Diary,2013,Thriller,Rati Agnihotri | Neelima Azim | Rohit Bakshi | Vishal Bhosle,Milind Ukey,1
1152,tt2615584,Phata Poster Nikhla Hero,2013,Action | Comedy,Shahid Kapoor | Ileana | Padmini Kolhapure | Mukesh Tiwari,Rajkumar Santoshi,2
1153,tt2621000,Jolly LLB,2013,Comedy | Drama,Arshad Warsi | Amrita Rao | Boman Irani | Saurabh Shukla,Subhash Kapoor,6
1154,tt2622130,Jayantabhai Ki Luv Story,2013,Action | Comedy | Romance,Zakir Hussain | Nasser | Vivek Oberoi | Neha Sharma,Vinnil Markan,1
1155,tt2624852,Gangoobai,2013,Drama | Family,Sarita Joshi | Purab Kohli | Mita Vasisht | Rajendranath Zutshi,Priya Krishnaswamy,1
1156,tt2630076,Super Nani,2014,Drama,Rekha | Sharman Joshi | Randhir Kapoor | Anupam Kher,Indra Kumar,1
1157,tt2633598,Rise of the Zombie,2013,Drama | Horror | Thriller,Benjamin Gilani | Luke Kenny | Kirti Kulhari | Ashwin Mushran,Luke Kenny | Devaki Singh,1
1158,tt2635622,The Attacks of 26/11,2013,Drama,Nana Patekar | Atul Kulkarni | Ganesh Yadav | Ferzad Jehani,Ram Gopal Varma,2
1159,tt2675978,Dedh Ishqiya,2014,Comedy | Drama | Romance,Naseeruddin Shah | Madhuri Dixit | Arshad Warsi | Huma Qureshi,Abhishek Chaubey,2
1160,tt2679480,Sulemani Keeda,2014,Comedy | Romance,Naveen Kasturia | Mayank Tewari | Aditi Vasudev | Karan Mirchandani,Amit Masurkar,1
1161,tt2691010,Mumbai 125 KM 3D,2014,Horror,Aparna Bajpai | Karanvir Bohra | Joe Debroy | Veena Malik,Hemant Madhukar,1
1162,tt2699840,John Day,2013,Drama,Naseeruddin Shah | Randeep Hooda | Taran Bajaj | Harsh Chhaya,Ahishor Solomon,1
1163,tt2706264,Rangrezz,2013,Action |Drama |Adventure,Jacky Bhagnani | Priya Anand | Rajpal Yadav | Amitosh Nagpal,Priyadarshan,1
1164,tt2727028,Total Chaos,2014,Comedy | Drama | Romance,Ali Zafar | Yami Gautam | Anupam Kher | Kiron Kher,Eeshwar Nivas,1
1165,tt2762334,Main Tera Hero,2014,Action | Comedy | Romance,Salman Khan | Ileana | Anupam Kher | Varun Dhawan,David Dhawan,5
1166,tt2767712,Badlapur Boys,2014,Drama,Annu Kapoor | Anupam Maanav | Saranya Mohan | Nishan,Shailesh Verma,1
1167,tt2796318,Mickey Virus,2013,Comedy | Thriller,Manish Paul | Dean Alexandrou | Elli Avram | Varun Badola,Saurabh Varma,2
1168,tt2797242,Bombay Talkies,2013,Drama,Rani Mukerji | Randeep Hooda | Saqib Saleem | Nawazuddin Siddiqui,Zoya Akhtar | Dibakar Banerjee | Karan Johar | Anurag Kashyap,2
1169,tt2798620,Chhota Bheem and the Curse of Damyaan,2012,Animation | Adventure | Fantasy,Jigna Bhardwaj | Chutki | Kaustav Ghosh | Rajesh Kava,Rajiv Chilaka,2
1170,tt2804026,Aurangzeb,2013,Action | Drama | Thriller,Arjun Kapoor | Prithviraj Sukumaran | Jackie Shroff | Rishi Kapoor,Atul Sabharwal,2
1171,tt2806788,Fukrey,2013,Comedy | Drama | Romance,Priya Anand | Richa Chadda | Kapil Dubey | Ali Fazal,Mrigdeep Singh Lamba,5
1172,tt2814372,Gippi,2013,Comedy | Drama,Divya Dutta | Arbaz Kadwani | Taaha Shah | Doorva Tripathi,Sonam Nair,2
1173,tt2826126,Shree,2013,Sci-Fi,Hussain Kuwajerwala | Paresh Ganatra | Rio Kapadia | Shivani Tanksale,Rajesh Bachchani,1
1174,tt2848824,Bajatey Raho,2013,Comedy | Drama | Thriller,Tusshar Kapoor | Vinay Pathak | Ranvir Shorey | Vishakha Singh,Shashant Shah,2
1175,tt2855648,Madras Cafe,2013,Action | Drama | History,John Abraham | Nargis Fakhri | Rashi Khanna | Avijit Dutt,Shoojit Sircar,4
1176,tt2857500,Saare Jahaan Se Mehnga...,2013,Comedy | Drama,Sanjai Mishra | Vishwa S. Badola | Ranjan Chhabra | Zakir Hussain,Anshul Sharma,1
1177,tt2861320,Policegiri,2013,Action | Comedy | Drama,Sanjay Dutt | Prachi Desai | Prakash Raj | Om Puri,K.S. Ravikumar,2
1178,tt2871010,Sonali Cable,2014,Drama,Rhea Chakraborty | Ali Fazal | Smita Jaykar | Raghav Juyal,Charudutt Acharya,1
1179,tt2876408,Mr Joe B. Carvalho,2014,Comedy,Arshad Warsi | Soha Ali Khan | Rajesh Balwani | Geeta Basra,Samir Tewari,1
1180,tt2905838,Bang Bang,2014,Action | Adventure | Comedy,Hrithik Roshan | Katrina Kaif | Pavan Malhotra | Danny Denzongpa,Siddharth Anand,5
1181,tt2907156,Paranthe Wali Gali,2014,Drama | Romance,Mohinder Gujral | Yuvraj Haral | Vijayant Kohli | Neha Pawar,Sachin Gupta,1
1182,tt2912578,Ankur Arora Murder Case,2013,Drama | Thriller,Tisca Chopra | Paoli Dam | Arjun Mathur | Kay Kay Menon,Sohail Tatari,1
1183,tt2929840,Zindagi 50 50,2013,Drama,Swati Aggarwal | Arya Babbar | Kurush Deboo | Adi Irani,Rajiv S. Ruia,1
1184,tt2941856,Enemmy,2013,Action | Crime | Drama,Mimoh Chakraborty | Mithun Chakraborty | Yuvika Chaudhry | Zakir Hussain,Ashu Trikha,1
1185,tt2946506,It's Rocking: Dard-E-Disco,2012,Comedy,Asrani | Arun Bakshi | Dinesh Hingoo | Preeti Jain,Ashok Tyagi,1
1186,tt2951576,One by Two,2014,Comedy | Drama | Romance,Abhay Deol | Preeti Desai | Lillete Dubey | Rati Agnihotri,Devika Bhagat,1
1187,tt2976172,Sixteen,2013,Drama | Romance | Thriller,Wamiqa Gabbi | Izabelle Liete | Mehak Manwani | Highphill Mathew,Raj Purohit,1
1188,tt2976176,Lakshmi,2014,Drama,Vibha Chhibber | Ram Kapoor | Satish Kaushik | Gulfam Khan,Nagesh Kukunoor,1
1189,tt2978626,Entertainment,2014,Comedy,Akshay Kumar | Tamannaah Bhatia | Johnny Lever | Prakash Raj,Farhad | Sajid,2
1190,tt2980794,Highway,2014,Drama | Romance,Alia Bhatt | Randeep Hooda | Durgesh Kumar | Arjun Malhotra,Imtiaz Ali,3
1191,tt2988272,Shuddh Desi Romance,2013,Comedy | Drama | Romance,Sushant Singh Rajput | Parineeti Chopra | Vaani Kapoor | Rishi Kapoor,Maneesh Sharma,6
1192,tt2998196,Kuku Mathur Ki Jhand Ho Gayi,2014,Comedy | Romance,Siddharth Gupta | Simran Kaur Mundi | Pallavi Batra | Roopa Ganguly,Aman Sachdeva,1
1193,tt3001638,Mary Kom,2014,Biography | Drama | Sport,Priyanka Chopra | Zachary Coffin | Darshan Kumaar | Darshan Kumar,Omung Kumar,5
1194,tt3005850,Sooper Se Ooper,2013,Comedy,Tinnu Anand | Mahesh Balraj | Mithilesh Chaturvedi | Vir Das,Shekhar Ghosh,1
1195,tt3017412,Happy Ending,2014,Comedy | Romance,Saif Ali Khan | Ileana | Kalki Koechlin | Ranvir Shorey,Krishna D.K. | Raj Nidimoru,1
1196,tt3021244,Chaarfutiya Chhokare,2014,Drama | Thriller,Soha Ali Khan | Zakir Hussain | Seema Biswas | Mukesh Tiwari,Manish Harishankar,1
1197,tt3031896,Lakeer ka Fakeer,2013,Crime,Vicky Ahuja | Ajaz Khan | Maarisha | Javed Rizvi,Zubair Khan,1
1198,tt3036740,Humshakals,2014,Comedy,Saif Ali Khan | Ritesh Deshmukh | Ram Kapoor | Bipasha Basu,Sajid Khan,2
1199,tt3038772,Kaanchi,2014,Drama | Musical | Romance,Kartik Tiwari | Mishti | Rishi Kapoor | Mithun Chakraborty,Subhash Ghai,1
1200,tt3044882,Nasha,2013,Drama | Romance | Thriller,Ranbir Chakma | Nikhil Desai | Raj Kesaria | Rohan Khurana,Amit Saxena,2
1201,tt3045946,Tara: The Journey of Love and Passion,2013,Drama,Brijesh Kori | Sapna Choubisa | Shreechand Makhija | Rohit Raj,Kumar Raj,1
1202,tt3056632,Manjunath,2014,Drama,Anjori Alagh | Karan Ashar | Asif Basra | Seema Biswas,Sandeep A. Varma,1
1203,tt3059106,Satya 2,2013,Crime,Puneet Singh Ratn | Sharvanand | Anaika Soti | Mahesh Thakur,Ram Gopal Varma,1
1204,tt3138602,Warning,2013,Adventure | Thriller,Santosh Barmola | Jitin Gulati | Manjari Phadnis | Suzana Rodrigues,Gurmeett Singh,1
1205,tt3142232,Heropanti,2014,Action | Romance,Tiger Shroff | Kriti Sanon | Parth Akerkar | Anuradha Chandan,Sabir Khan,6
1206,tt3142688,Finding Fanny,2014,Comedy | Drama | Romance,Deepika Padukone | Arjun Kapoor | Naseeruddin Shah | Dimple Kapadia,Homi Adajania,2
1207,tt3160450,Ooops a Desi,2013,Thriller,BuAli Shah | Pragathi Yadhati | Adnan Khalid | C. Jenner Jose,C. Jenner Jose,1
1208,tt3169676,Meinu Ek Ladki Chaahiye,2014,Drama,Raghuvir Yadav | Zakir Hussain | Yatin Karyekar | Irfan Raza Khan,Abhishek Bindal,1
1209,tt3169704,Raqt,2013,Thriller,Shweta Bhardwaj | Gulshan Grover | Adi Irani | Farida Jalal,Adi Irani | Shiva Rindan,1
1210,tt3173910,Hasee Toh Phasee,2014,Comedy | Romance,Sidharth Malhotra | Parineeti Chopra | Adah Sharma | Manoj Joshi,Vinil Matthew,4
1211,tt3177332,Horror Story,2013,Horror,Aparna Bajpai | Ravish Desai | Karan Kundra | Nandini Vaid,Ayush Raina,2
1212,tt3211088,Le Gaya Saddam,2012,Comedy,Shahbaz Baweja | Umesh Gautam | Nandini Jumani | Ravindra Kale,Amjad Khan,1
1213,tt3211170,Say Yes to Love,2012,Romance,Nazia Hussain | Salim Khan | Aasad Mirza | Saira Mirza,Marukh Mirza Beig,1
1214,tt3257168,Shorts,2013,Drama,Satyakam Anand | Aparajit Bhattacharjee | Richa Chadda | Aditi Khanna,Neeraj Ghaywan | Siddharth Gupt | Rohit Pandey | Anirban Roy | Shlok Sharma,1
1215,tt3260588,Bin Phere Free Me Tere,2013,Comedy,Ashrita Agarwal | Arsh Deol | Manoj Joshi | Hemant Pandey,Manoj Sharma,1
1216,tt3290688,Revolver Rani,2014,Action | Comedy | Crime,Kangana Ranaut | Vir Das | Zakir Hussain | Jami Jafry,Sai Kabir,2
1217,tt3302962,Shaadi Ke Side Effects,2014,Comedy | Romance,Farhan Akhtar | Vidya Balan | Vir Das | Ram Kapoor,Saket Chaudhary,2
1218,tt3303416,Ya Rab,2014,Drama,Indrapal Ahuja | Neha Baam | Vikram Dahiya | Rakesh Deewana,Hasnain Hyderabadwala,1
1219,tt3309662,Jackpot,2013,Comedy | Thriller,Naseeruddin Shah | Sunny Leone | Sachiin Joshi | Bharath Niwas,Kaizad Gustad,1
1220,tt3309844,Titoo MBA,2014,Comedy,Nishant Dahiya | Pragya Jaiswal,Vats Amit,1
1221,tt3322420,Queen,2014,Adventure | Comedy | Drama,Kangana Ranaut | Rajkummar Rao | Lisa Haydon | Mish Boyko,Vikas Bahl,6
1222,tt3324810,Chhota Bheem and the Throne of Bali,2013,Animation,Rupa Bhimani | Vivaan Bhimani | Parignya Pandya Shah,Rajiv Chilaka,2
1223,tt3334348,Heartless,2014,Drama | Family | Romance,Adhyayan Suman | Ariana Ayam | Deepti Naval | Om Puri,Shekhar Suman,1
1224,tt3357416,What the Fish,2013,Adventure | Comedy | Drama,Manu Rishi Chadha | Naresh Gosain | Dimple Kapadia | Deepti Pujari,Gurmmeet Singh,1
1225,tt3359290,Bobby Jasoos,2014,Comedy | Drama | Thriller,Vidya Balan | Ali Fazal | Mahima A | Abhishek C,Samar Shaikh,2
1226,tt3362728,Ungli,2014,Comedy | Drama | Thriller,Emraan Hashmi | Kangana Ranaut | Sanjay Dutt | Randeep Hooda,Renzil D'Silva,1
1227,tt3369670,Children of War,2014,Drama | History | War,Farooq Shaikh | Victor Banerjee | Pavan Malhotra | Indraneil Sengupta,Mrityunjay Devvrat,1
1228,tt3380264,Kill Dil,2014,Action | Crime | Drama,Ranveer Singh | Ali Zafar | Parineeti Chopra | Govinda,Shaad Ali,2
1229,tt3382148,Yaariyan,2014,Drama | Romance,Himansh Kohli | Vivek Bhatnagar | Nicole Faria | Gulshan Grover,Divya Khosla,4
1230,tt3390572,Haider,2014,Crime | Drama | Romance,Tabu | Shahid Kapoor | Shraddha Kapoor | Kay Kay Menon,Vishal Bhardwaj,4
1231,tt3398052,Daawat-e-Ishq,2014,Comedy | Drama | Romance,Aditya Roy Kapoor | Parineeti Chopra | Anupam Kher,Habib Faisal,2
1232,tt3415692,Mahabharat,2013,Animation | Action,Amitabh Bachchan | Ajay Devgn | Vidya Balan | Sunny Deol,Amaan Khan,1
1233,tt3426144,Babloo Happy Hai,2014,Comedy | Drama | Romance,Sahil Anand | Parvin Dabas | Erica Fernandes | Preet Kamal,Nila Madhab Panda,1
1234,tt3449320,Darr @ the Mall,2014,Horror | Thriller,Jimmy Shergill | Nushrat Bharucha | Arif Zakaria | Asif Basra,Pawan Kripalani,1
1235,tt3465488,Karle Pyaar Karle,2014,Action | Romance,Shiv Darshan | Hasleen Kaur | Aham Sharma | Tanya Malik,Rajesh Pandey,1
1236,tt3483596,O Teri,2014,Comedy | Drama,Pulkit Samrat | Bilal Amrohi | Sarah-Jane Dias | Mandira Bedi,Umesh Bist,1
1237,tt3483646,Bewakoofiyaan,2014,Comedy | Drama | Romance,Ayushmann Khurrana | Sonam Kapoor | Rishi Kapoor | Swedha Singh,Nupur Asthana,2
1238,tt3483712,Raja Natwarlal,2014,Drama | Thriller,Mohammed Zeeshan Ayyub | Tarun Dudeja | Emraan Hashmi | Narendra Jetley,Kunal Deshmukh,2
1239,tt3495000,Mardaani,2014,Action | Drama | Thriller,Rani Mukerji | Tahir Raj Bhasin | Gautam Babbar | Probir Dutt,Pradeep Sarkar,4
1240,tt3498050,Mokssh,2013,Drama | Musical,Sanjiv Chopra | Chinmay Mandlekar | Suhas Sirsat | Sukhada Yash,Ajit P. Bhairavkar,1
1241,tt3498078,Ebn-e-Batuta,2014,Sci-Fi,Omkar Das Manikpuri | Rajeev Verma | Dev Gohar | Satya Khare,Varun Middha,1
1242,tt3501994,Hawaa Hawaai,2014,Drama | Family | Sport,Mahesh Balraj | Bugs Bhargava | Hardik Bothra | Makrand Deshpande,Amole Gupte,2
1243,tt3514330,Youngistaan,2014,Drama,Jacky Bhagnani | Neha Sharma | Farooq Shaikh | Boman Irani,Syed Ahmed Afzal,1
1244,tt3524410,Yeh Hai Bakrapur,2014,Comedy | Drama,Asif Basra | Anshuman Jha | Yoshika Verma | Amit Sial,Janaki Vishwanathan,1
1245,tt3527144,The Dirty Relation,2013,Thriller,Sanjay Chauhan | Jasleen Matharu | Kanwaljeet Matharu | Kesar Matharu,Kesar Matharu,1
1246,tt3531604,Gang of Ghosts,2014,Comedy | Drama,Sharman Joshi | Mahie Gill | Asrani | Parambrata Chatterjee,Satish Kaushik,1
1247,tt3531852,Bhoothnath Returns,2014,Comedy | Drama | Fantasy,Amitabh Bachchan | Boman Irani | Parth Bhalerao | Sanjay Mishra,Nitesh Tiwari,3
1248,tt3539966,Dishkiyaoon,2014,Action | Thriller,Harman Baweja | Harsh Chhaya | Sunny Deol | Rajit Kapoor,Sanamjit Singh Talwar,1
1249,tt3542028,Chal Bhaag,2014,Comedy,Deepak Dobriyal | Keeya Khanna | Sanjay Mishra | Yashpal Sharma,Prakash Saini,1
1250,tt3554418,Khoobsurat,2014,Comedy | Romance,Ashok Banthia | Rishabh Chaddha | Badrul Islam | Simran Jehani,Shashanka Ghosh,3
1251,tt3565354,Karar: The Deal,2014,Thriller,Jyoti Rana | Shashi Wadia | Tarun Arora | Mahek Chahal,Sabir,1
1252,tt3585758,Kahin Hai Mera Pyar,2014,Drama | Musical | Romance,Gajendra Chouhan | Shroff Jackie | Sanjay Kapoor | Sonia Mann,Mahesh Vaijnath Doijode,1
1253,tt3592020,Neighbours,2014,Horror,Hritu | Sunny Singh | Gavie Chahal | Arbaaz Ali Khan,Shyam Ramsay,1
1254,tt3617048,Angry Young Man,2014,Action,Ajay Sinh Rathod | Prachi Sinha,Ramesh Rout,1
1255,tt3619772,Hate Story 2,2014,Drama | Romance | Thriller,Sushant Singh | Surveen Chawla | Jay Bhanushali | Siddharth Kher,Vishal Pandya,4
1256,tt3619854,Creature,2014,Horror | Sci-Fi,Bipasha Basu | Imran Abbas | Mukul Dev | Deepraj Rana,Vikram Bhatt,2
1257,tt3636776,Samrat & Co.,2014,Mystery,Ramgopal Bajaj | Ajay Bhandari | Barkha Bisht | Priyanshu Chatterjee,Kaushik Ghatak,1
1258,tt3640942,Koyelaanchal,2014,Action | Drama,Kannan Arunachalam | Vinod Khanna | Roopali Krishnarao | Sunil Shetty,Ashu Trikha,1
1259,tt3645014,The Xpose,2014,Thriller,Himesh Reshammiya | Yo Yo Honey Singh | Irrfan Khan | Zoya Afroz,Anant Mahadevan,2
1260,tt3672618,Dekh Tamasha Dekh,2014,Comedy,Satish Kaushik | Tanvi Azmi | Vinay Jain | Sharad Ponkshe,Feroz Abbas Khan,1
1261,tt3678938,Humpty Sharma Ki Dulhania,2014,Comedy | Drama | Romance,Varun Dhawan | Alia Bhatt | Sidharth Shukla | Ashutosh Rana,Shashank Khaitan,6
1262,tt3681414,Purani Jeans,2014,Drama,Rati Agnihotri | Param Baidwaan | Kashika Chopra | Sammy Durrani,Tanushri Chattrji Bassu,1
1263,tt3683702,Fugly,2014,Drama | Thriller,Jimmy Shergill | Mohit Marwah | Kiara Advani | Vijender Singh,Kabir Sadanand,2
1264,tt3709344,CityLights,2014,Drama | Thriller,Rajkummar Rao | Mallhar Goenka | Manav Kaul | Patralekhaa,Hansal Mehta,2
1265,tt3716142,Lekar Hum Deewana Dil,2014,Comedy | Romance,Armaan Jain | Deeksha Seth | Nikita Dutta | Rohini Hattangadi,Arif Ali,1
1266,tt3720634,3 AM: A Paranormal Experience,2014,Horror | Romance,Salil Acharya | Kavin Dave | Anindita Nayar | Rannvijay Singh,Vishal Mahadkar,1
1267,tt3748000,Bollywood Villa,2014,Thriller,Sonam Arora | Arun Bakshi | Piyush Bhalodiya | Deepak Bhatia,Chandersen Singh,1
1268,tt3794302,Pizza,2014,Horror | Thriller,Akshay Oberoi | Parvathy Omanakuttan | Dipannita Sharma | Arunoday Singh,Akshay Akkineni,1
1269,tt3814100,M.A.D: Mad About Dance,2014,Drama | Musical,Saahil Prem | Amrit Maghera | Salah Benlemqawanssa | Akilesh Unnitan,Saahil Prem,1
1270,tt3822600,Amit Sahni Ki List,2014,Comedy | Romance,Vir Das | Anindita Nayar | Natasha Rastogi | Kavi Shastri,Ajay Bhuyan,1
1271,tt3847072,Ekkees Toppon Ki Salaami,2014,Comedy,Anupam Kher | Neha Dhupia | Divyendu Sharma | Manu Rishi Chadha,Ravindra Gautam,1
1272,tt3848888,The Shaukeens,2014,Comedy,Akshay Kumar | Lisa Haydon | Rati Agnihotri | Cyrus Broacha,Abhishek Sharma,2
1273,tt3877652,Desi Kattey,2014,Action,Rajesh Bakshi | Jay Bhanushali | Claudia Ciesla | Akhil Kapur,Anand Kumar,1
1274,tt3881136,Life Is Beautiful,2014,Comedy | Romance,Manoj Amarnani | Nancy Brunetta | Anokhi Dalvi | Parth Naik,Manoj Amarnani,1
1275,tt3893476,Spark,2014,Action,Rati Agnihotri | Mansha Bahl | Rajneesh Duggal | Shubhashree Ganguli,V.K. Singh,1
1276,tt4010306,Jigariyaa,2014,Drama,Deepak Chadha | Harshvardhan Deo | Sneha Deori | Vineeta Malik,Raj Purohit,1
1277,tt4045666,Mumbai Delhi Mumbai,2014,Comedy | Romance,Shiv Pandit | Piaa Bajpai,Satish Rajwade,1
1278,tt4119196,Love U Crazy Girl,2014,Mystery,Mohan Joshi | Shakti Kapoor | Nitika Sharma | Aryan Vaid,Bhabhani Prasad,1
1279,tt4121522,Shuruaat Ka Interval,2014,,Kaivalya Chheda | Rajsekhar Aningi | Avidant Bhagat | Bramha,Aarti S. Bagdi | Amrit Raj Gupta | Krishan Hooda | Shishir Jha | Atanu Mukherjee | Rukshana Tabassum | Ankit Tripathi | Palash Vaswani,1
1280,tt4187650,Trip to Bhangarh,2014,Horror,Manish Choudhary | Suzanna Mukherjee | Poonam Pandey,Jitendra Pawar,1
1281,tt4190220,Zed Plus,2014,,Adil Hussain | Ekavali Khanna | Kulbhushan Kharbanda | Sanjay Mishra,Chandra Prakash Dwivedi,1
